Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
198,Entry short,2025-01-16 14:19,Short,52000.75,1,52000.75,-1429.87,-0.08,5326.99,0.29,-1008.01,-0.06,-179330.02,-1.79
199,Exit short,2025-01-17 11:35,Close entry(s) order Short,51203,1,51593,12570.64,0.70,21333.27,1.18,-618.73,-0.03,-166759.36,-1.67
199,Entry short,2025-01-17 09:16,Short,51593,1,51593,12570.64,0.70,21333.27,1.18,-618.73,-0.03,-166759.36,-1.67
200,Exit long,2025-01-17 13:08,Close entry(s) order Long,51190.25,1,51268.6,-3818.07,-0.21,548.43,0.03,-5984.32,-0.33,-170577.44,-1.71
200,Entry long,2025-01-17 12:20,Long,51268.6,1,51268.6,-3818.07,-0.21,548.43,0.03,-5984.32,-0.33,-170577.44,-1.71
201,Exit short,2025-01-17 14:02,Close entry(s) order Short,51181,1,51058.95,-5345.27,-0.30,0,0.00,-4982.87,-0.28,-175922.7,-1.76
201,Entry short,2025-01-17 13:42,Short,51058.95,1,51058.95,-5345.27,-0.30,0,0.00,-4982.87,-0.28,-175922.7,-1.76
202,Exit long,2025-01-20 14:01,Close entry(s) order Long,52177.55,1,51368.15,27241.77,1.51,34105.38,1.90,-894.62,-0.05,-148680.94,-1.49
202,Entry long,2025-01-20 09:16,Long,51368.15,1,51368.15,27241.77,1.51,34105.38,1.90,-894.62,-0.05,-148680.94,-1.49
203,Exit short,2025-01-21 11:46,Close entry(s) order Short,51664.25,1,52039.05,12029.12,0.66,23621.09,1.30,-7682.91,-0.42,-136651.81,-1.37
203,Entry short,2025-01-20 15:16,Short,52039.05,1,52039.05,12029.12,0.66,23621.09,1.30,-7682.91,-0.42,-136651.81,-1.37
204,Exit long,2025-01-21 12:09,Close entry(s) order Long,51604.7,1,51802.85,-8021.03,-0.44,2331.32,0.13,-7528.18,-0.42,-144672.84,-1.45
204,Entry long,2025-01-21 11:47,Long,51802.85,1,51802.85,-8021.03,-0.44,2331.32,0.13,-7528.18,-0.42,-144672.84,-1.45
205,Exit short,2025-01-21 13:03,Close entry(s) order Short,51594.9,1,51337,-10107.28,-0.56,650.96,0.04,-9779.04,-0.54,-154780.12,-1.55
205,Entry short,2025-01-21 12:36,Short,51337,1,51337,-10107.28,-0.56,650.96,0.04,-9779.04,-0.54,-154780.12,-1.55
206,Exit short,2025-01-21 15:16,Close entry(s) order Short,51363.6,1,51196.55,-6923.63,-0.39,1124.94,0.06,-6407.06,-0.36,-161703.77,-1.62
206,Entry short,2025-01-21 14:41,Short,51196.55,1,51196.55,-6923.63,-0.39,1124.94,0.06,-6407.06,-0.36,-161703.77,-1.62
207,Exit short,2025-01-22 09:58,Close entry(s) order Short,51260.25,1,51154.2,-4787.1,-0.27,1898.88,0.11,-4297.87,-0.24,-166490.86,-1.66
207,Entry short,2025-01-22 09:47,Short,51154.2,1,51154.2,-4787.1,-0.27,1898.88,0.11,-4297.87,-0.24,-166490.86,-1.66
208,Exit long,2025-01-22 10:37,Close entry(s) order Long,51243,1,51407.7,-6842.33,-0.38,0,0.00,-6304.28,-0.35,-173333.2,-1.73
208,Entry long,2025-01-22 10:26,Long,51407.7,1,51407.7,-6842.33,-0.38,0,0.00,-6304.28,-0.35,-173333.2,-1.73
209,Exit short,2025-01-22 14:09,Close entry(s) order Short,50895,1,51082.5,5491.74,0.31,11871.13,0.66,-2407.12,-0.13,-167841.47,-1.68
209,Entry short,2025-01-22 11:11,Short,51082.5,1,51082.5,5491.74,0.31,11871.13,0.66,-2407.12,-0.13,-167841.47,-1.68
210,Exit long,2025-01-23 09:34,Close entry(s) order Long,51158,1,51075.3,1821.05,0.10,14083.21,0.79,-3495.54,-0.20,-166020.4,-1.66
210,Entry long,2025-01-22 14:11,Long,51075.3,1,51075.3,1821.05,0.10,14083.21,0.79,-3495.54,-0.20,-166020.4,-1.66
211,Exit long,2025-01-23 10:53,Close entry(s) order Long,51330.55,1,51528,-7990.76,-0.44,776.71,0.04,-8195.54,-0.45,-174011.17,-1.74
211,Entry long,2025-01-23 10:19,Long,51528,1,51528,-7990.76,-0.44,776.71,0.04,-8195.54,-0.45,-174011.17,-1.74
212,Exit short,2025-01-23 12:31,Close entry(s) order Short,51337.35,1,51295.3,-2549.39,-0.14,3916.9,0.22,-2136.35,-0.12,-176560.56,-1.77
212,Entry short,2025-01-23 11:40,Short,51295.3,1,51295.3,-2549.39,-0.14,3916.9,0.22,-2136.35,-0.12,-176560.56,-1.77
213,Exit long,2025-01-23 14:03,Close entry(s) order Long,51313,1,51408.05,-4405.32,-0.24,149.72,0.01,-4048.53,-0.22,-180965.89,-1.81
213,Entry long,2025-01-23 13:45,Long,51408.05,1,51408.05,-4405.32,-0.24,149.72,0.01,-4048.53,-0.22,-180965.89,-1.81
214,Exit short,2025-01-24 09:16,Close entry(s) order Short,51268,1,51218.4,-2812.11,-0.16,2101.21,0.12,-3148.79,-0.18,-183778,-1.84
214,Entry short,2025-01-23 14:47,Short,51218.4,1,51218.4,-2812.11,-0.16,2101.21,0.12,-3148.79,-0.18,-183778,-1.84
215,Exit short,2025-01-24 10:27,Close entry(s) order Short,51158.9,1,51094,-3345.16,-0.19,5623.51,0.31,-3114.24,-0.17,-187123.16,-1.87
215,Entry short,2025-01-24 09:39,Short,51094,1,51094,-3345.16,-0.19,5623.51,0.31,-3114.24,-0.17,-187123.16,-1.87
216,Exit long,2025-01-24 12:35,Close entry(s) order Long,51318.1,1,51309.6,-780.09,-0.04,5880.25,0.33,-2673.75,-0.15,-187903.25,-1.88
216,Entry long,2025-01-24 11:13,Long,51309.6,1,51309.6,-780.09,-0.04,5880.25,0.33,-2673.75,-0.15,-187903.25,-1.88
217,Exit short,2025-01-27 09:40,Close entry(s) order Short,50642.55,1,51168.95,17354.98,0.97,31092.23,1.74,-2217.27,-0.12,-170548.27,-1.71
217,Entry short,2025-01-24 12:54,Short,51168.95,1,51168.95,17354.98,0.97,31092.23,1.74,-2217.27,-0.12,-170548.27,-1.71
218,Exit long,2025-01-27 12:44,Close entry(s) order Long,50709.45,1,50768,-3114.76,-0.18,3654.69,0.21,-4033.06,-0.23,-173663.03,-1.74
218,Entry long,2025-01-27 11:49,Long,50768,1,50768,-3114.76,-0.18,3654.69,0.21,-4033.06,-0.23,-173663.03,-1.74
219,Exit short,2025-01-27 14:20,Close entry(s) order Short,50742.35,1,50635.25,-4812.96,-0.27,588.33,0.03,-5352.92,-0.30,-178476,-1.78
219,Entry short,2025-01-27 13:52,Short,50635.25,1,50635.25,-4812.96,-0.27,588.33,0.03,-5352.92,-0.30,-178476,-1.78
220,Exit short,2025-01-27 15:08,Close entry(s) order Short,50668,1,50578.2,-4206.08,-0.24,958.18,0.05,-3845.57,-0.22,-182682.08,-1.83
220,Entry short,2025-01-27 14:49,Short,50578.2,1,50578.2,-4206.08,-0.24,958.18,0.05,-3845.57,-0.22,-182682.08,-1.83
221,Exit long,2025-01-28 13:45,Close entry(s) order Long,51642.85,1,51118,17290.76,0.97,20447.51,1.14,-2811.74,-0.16,-165391.31,-1.65
221,Entry long,2025-01-28 09:16,Long,51118,1,51118,17290.76,0.97,20447.51,1.14,-2811.74,-0.16,-165391.31,-1.65
222,Exit short,2025-01-29 09:16,Close entry(s) order Short,51533,1,51559.7,-147.97,-0.01,9561.37,0.53,-1813.63,-0.10,-165539.3,-1.66
222,Entry short,2025-01-28 14:48,Short,51559.7,1,51559.7,-147.97,-0.01,9561.37,0.53,-1813.63,-0.10,-165539.3,-1.66
223,Exit long,2025-01-29 11:15,Close entry(s) order Long,51529.5,1,51609,-3865.45,-0.21,1474.11,0.08,-3865.14,-0.21,-169404.75,-1.69
223,Entry long,2025-01-29 10:21,Long,51609,1,51609,-3865.45,-0.21,1474.11,0.08,-3865.14,-0.21,-169404.75,-1.69
224,Exit short,2025-01-29 11:32,Close entry(s) order Short,51659.85,1,51365.1,-11398.01,-0.63,0,0.00,-10855.58,-0.60,-180802.75,-1.81
224,Entry short,2025-01-29 11:25,Short,51365.1,1,51365.1,-11398.01,-0.63,0,0.00,-10855.58,-0.60,-180802.75,-1.81
225,Exit long,2025-01-30 10:57,Close entry(s) order Long,51638.75,1,51717,-3823.99,-0.21,5195.22,0.29,-3281.78,-0.18,-184626.73,-1.85
225,Entry long,2025-01-30 09:56,Long,51717,1,51717,-3823.99,-0.21,5195.22,0.29,-3281.78,-0.18,-184626.73,-1.85
226,Exit long,2025-01-30 13:44,Close entry(s) order Long,51824.2,1,51833.05,-1398.15,-0.08,2523.5,0.14,-1473.5,-0.08,-186024.89,-1.86
226,Entry long,2025-01-30 13:04,Long,51833.05,1,51833.05,-1398.15,-0.08,2523.5,0.14,-1473.5,-0.08,-186024.89,-1.86
227,Exit short,2025-01-30 15:19,Close entry(s) order Short,51832.3,1,51777.9,-2991.91,-0.17,172.08,0.01,-2752.17,-0.15,-189016.8,-1.89
227,Entry short,2025-01-30 14:31,Short,51777.9,1,51777.9,-2991.91,-0.17,172.08,0.01,-2752.17,-0.15,-189016.8,-1.89
228,Exit short,2025-01-31 10:23,Close entry(s) order Short,51718.45,1,51688.5,-2134.02,-0.12,4901.52,0.27,-1590.98,-0.09,-191150.83,-1.91
228,Entry short,2025-01-31 09:16,Short,51688.5,1,51688.5,-2134.02,-0.12,4901.52,0.27,-1590.98,-0.09,-191150.83,-1.91
229,Exit long,2025-01-31 13:44,Close entry(s) order Long,52000.5,1,51864.45,3671.17,0.20,9920.42,0.55,-1585.83,-0.09,-187479.66,-1.87
229,Entry long,2025-01-31 11:54,Long,51864.45,1,51864.45,3671.17,0.20,9920.42,0.55,-1585.83,-0.09,-187479.66,-1.87
230,Exit short,2025-01-31 14:44,Close entry(s) order Short,51974.5,1,51858.4,-5153.75,-0.28,2958.99,0.16,-5157.51,-0.28,-192633.4,-1.93
230,Entry short,2025-01-31 14:06,Short,51858.4,1,51858.4,-5153.75,-0.28,2958.99,0.16,-5157.51,-0.28,-192633.4,-1.93
231,Exit long,2025-02-01 11:47,Close entry(s) order Long,52243.75,1,52048.45,5740.43,0.32,12403.49,0.68,-6146.51,-0.34,-186892.97,-1.87
231,Entry long,2025-01-31 15:20,Long,52048.45,1,52048.45,5740.43,0.32,12403.49,0.68,-6146.51,-0.34,-186892.97,-1.87
232,Exit short,2025-02-01 12:13,Close entry(s) order Short,52128.45,1,52025.5,-4696.87,-0.26,7388.23,0.41,-4637.77,-0.25,-191589.83,-1.92
232,Entry short,2025-02-01 11:51,Short,52025.5,1,52025.5,-4696.87,-0.26,7388.23,0.41,-4637.77,-0.25,-191589.83,-1.92
233,Exit short,2025-02-01 13:33,Close entry(s) order Short,51810.05,1,51696.1,-5075.06,-0.28,12629.44,0.70,-11368.31,-0.63,-196664.9,-1.97
233,Entry short,2025-02-01 12:15,Short,51696.1,1,51696.1,-5075.06,-0.28,12629.44,0.70,-11368.31,-0.63,-196664.9,-1.97
234,Exit long,2025-02-01 15:20,Close entry(s) order Long,51938.45,1,51940.25,-1153.73,-0.06,6741.63,0.37,-3478.37,-0.19,-197818.62,-1.98
234,Entry long,2025-02-01 14:10,Long,51940.25,1,51940.25,-1153.73,-0.06,6741.63,0.37,-3478.37,-0.19,-197818.62,-1.98
235,Exit short,2025-02-03 10:43,Close entry(s) order Short,51675.85,1,51434.45,-9531.66,-0.53,1769.94,0.10,-10480.06,-0.58,-207350.28,-2.07
235,Entry short,2025-02-03 09:16,Short,51434.45,1,51434.45,-9531.66,-0.53,1769.94,0.10,-10480.06,-0.58,-207350.28,-2.07
236,Exit long,2025-02-03 13:29,Close entry(s) order Long,51646.35,1,51757.45,-4974.24,-0.27,1416.55,0.08,-4531.7,-0.25,-212324.52,-2.12
236,Entry long,2025-02-03 13:04,Long,51757.45,1,51757.45,-4974.24,-0.27,1416.55,0.08,-4531.7,-0.25,-212324.52,-2.12
237,Exit long,2025-02-04 10:54,Close entry(s) order Long,51991.85,1,52013.45,-1848.06,-0.10,11878.86,0.65,-2471.14,-0.14,-214172.58,-2.14
237,Entry long,2025-02-04 09:16,Long,52013.45,1,52013.45,-1848.06,-0.10,11878.86,0.65,-2471.14,-0.14,-214172.58,-2.14
238,Exit long,2025-02-04 14:12,Close entry(s) order Long,52340.7,1,52263.45,1605.41,0.09,5576.23,0.30,-573.27,-0.03,-212567.17,-2.13
238,Entry long,2025-02-04 12:30,Long,52263.45,1,52263.45,1605.41,0.09,5576.23,0.30,-573.27,-0.03,-212567.17,-2.13
239,Exit short,2025-02-04 14:36,Close entry(s) order Short,52329.65,1,52228.45,-4639.86,-0.25,149.85,0.01,-4370.4,-0.24,-217207.03,-2.17
239,Entry short,2025-02-04 14:22,Short,52228.45,1,52228.45,-4639.86,-0.25,149.85,0.01,-4370.4,-0.24,-217207.03,-2.17
240,Exit long,2025-02-05 11:07,Close entry(s) order Long,52678.45,1,52467.45,6280.97,0.34,12532.09,0.68,-2230.91,-0.12,-210926.06,-2.11
240,Entry long,2025-02-04 14:41,Long,52467.45,1,52467.45,6280.97,0.34,12532.09,0.68,-2230.91,-0.12,-210926.06,-2.11
241,Exit short,2025-02-05 12:35,Close entry(s) order Short,52750.45,1,52649.45,-4641.7,-0.25,0,0.00,-4472.82,-0.24,-215567.77,-2.16
241,Entry short,2025-02-05 12:14,Short,52649.45,1,52649.45,-4641.7,-0.25,0,0.00,-4472.82,-0.24,-215567.77,-2.16
242,Exit long,2025-02-05 14:11,Close entry(s) order Long,52772.5,1,52791.95,-1789.18,-0.10,1724.18,0.09,-2251.82,-0.12,-217356.94,-2.17
242,Entry long,2025-02-05 12:59,Long,52791.95,1,52791.95,-1789.18,-0.10,1724.18,0.09,-2251.82,-0.12,-217356.94,-2.17
243,Exit short,2025-02-06 09:17,Close entry(s) order Short,52773.45,1,52722.3,-2897.96,-0.16,1677.67,0.09,-6020.58,-0.33,-220254.89,-2.20
243,Entry short,2025-02-05 15:02,Short,52722.3,1,52722.3,-2897.96,-0.16,1677.67,0.09,-6020.58,-0.33,-220254.89,-2.20
244,Exit short,2025-02-06 10:25,Close entry(s) order Short,52725.05,1,52608.45,-5187,-0.28,459.11,0.02,-5007.89,-0.27,-225441.89,-2.25
244,Entry short,2025-02-06 09:39,Short,52608.45,1,52608.45,-5187,-0.28,459.11,0.02,-5007.89,-0.27,-225441.89,-2.25
245,Exit short,2025-02-06 11:46,Close entry(s) order Short,52648.9,1,52528.45,-5320.11,-0.29,0,0.00,-4805.8,-0.26,-230762.02,-2.31
245,Entry short,2025-02-06 11:20,Short,52528.45,1,52528.45,-5320.11,-0.29,0,0.00,-4805.8,-0.26,-230762.02,-2.31
246,Exit long,2025-02-06 13:51,Close entry(s) order Long,52641.55,1,52716.25,-3720.76,-0.20,0,0.00,-3276.52,-0.18,-234482.77,-2.34
246,Entry long,2025-02-06 13:35,Long,52716.25,1,52716.25,-3720.76,-0.20,0,0.00,-3276.52,-0.18,-234482.77,-2.34
247,Exit long,2025-02-07 09:18,Close entry(s) order Long,52725.85,1,52758.1,-2236.33,-0.12,2947.79,0.16,-2991.71,-0.16,-236719.1,-2.37
247,Entry long,2025-02-06 14:21,Long,52758.1,1,52758.1,-2236.33,-0.12,2947.79,0.16,-2991.71,-0.16,-236719.1,-2.37
248,Exit long,2025-02-07 10:12,Close entry(s) order Long,52813.45,1,52951.25,-5933.53,-0.32,0.51,0.00,-6546.24,-0.35,-242652.62,-2.43
248,Entry long,2025-02-07 10:10,Long,52951.25,1,52951.25,-5933.53,-0.32,0.51,0.00,-6546.24,-0.35,-242652.62,-2.43
249,Exit short,2025-02-07 11:01,Close entry(s) order Short,52683.45,1,52652.4,-2192.78,-0.12,8858.65,0.48,-4437.85,-0.24,-244845.4,-2.45
249,Entry short,2025-02-07 10:13,Short,52652.4,1,52652.4,-2192.78,-0.12,8858.65,0.48,-4437.85,-0.24,-244845.4,-2.45
250,Exit short,2025-02-07 14:53,Close entry(s) order Short,52414.25,1,52459.05,466.83,0.03,7159.68,0.39,-550.82,-0.03,-244378.58,-2.44
250,Entry short,2025-02-07 13:52,Short,52459.05,1,52459.05,466.83,0.03,7159.68,0.39,-550.82,-0.03,-244378.58,-2.44
251,Exit long,2025-02-10 09:18,Close entry(s) order Long,52404.85,1,52582.55,-7321.87,-0.40,0,0.00,-10626.87,-0.58,-251700.44,-2.52
251,Entry long,2025-02-07 15:16,Long,52582.55,1,52582.55,-7321.87,-0.40,0,0.00,-10626.87,-0.58,-251700.44,-2.52
252,Exit short,2025-02-10 11:38,Close entry(s) order Short,52250.7,1,52262.6,-680.89,-0.04,6167.74,0.34,-620.51,-0.03,-252381.33,-2.52
252,Entry short,2025-02-10 10:10,Short,52262.6,1,52262.6,-680.89,-0.04,6167.74,0.34,-620.51,-0.03,-252381.33,-2.52
253,Exit long,2025-02-10 14:05,Close entry(s) order Long,52268.45,1,52302.7,-2296.75,-0.13,1367.07,0.07,-2097.93,-0.11,-254678.08,-2.55
253,Entry long,2025-02-10 13:46,Long,52302.7,1,52302.7,-2296.75,-0.13,1367.07,0.07,-2097.93,-0.11,-254678.08,-2.55
254,Exit long,2025-02-11 09:16,Close entry(s) order Long,52248.45,1,52373.45,-5473.53,-0.30,2369.08,0.13,-4924.92,-0.27,-260151.61,-2.60
254,Entry long,2025-02-10 14:49,Long,52373.45,1,52373.45,-5473.53,-0.30,2369.08,0.13,-4924.92,-0.27,-260151.61,-2.60
255,Exit short,2025-02-11 11:11,Close entry(s) order Short,52026.5,1,52150.95,3261.89,0.18,8989.92,0.49,-1471.58,-0.08,-256889.72,-2.57
255,Entry short,2025-02-11 09:22,Short,52150.95,1,52150.95,3261.89,0.18,8989.92,0.49,-1471.58,-0.08,-256889.72,-2.57
256,Exit short,2025-02-11 14:38,Close entry(s) order Short,51747.45,1,51925.45,5141.43,0.28,11074.78,0.61,-1694.97,-0.09,-251748.28,-2.52
256,Entry short,2025-02-11 12:50,Short,51925.45,1,51925.45,5141.43,0.28,11074.78,0.61,-1694.97,-0.09,-251748.28,-2.52
257,Exit long,2025-02-12 09:15,Close entry(s) order Long,51718.45,1,51844.15,-5486.91,-0.30,2021.14,0.11,-4943.86,-0.27,-257235.19,-2.57
257,Entry long,2025-02-11 14:52,Long,51844.15,1,51844.15,-5486.91,-0.30,2021.14,0.11,-4943.86,-0.27,-257235.19,-2.57
258,Exit short,2025-02-12 10:47,Close entry(s) order Short,51510.05,1,51528.45,-437.9,-0.02,13248.95,0.73,-2604.3,-0.14,-257673.1,-2.58
258,Entry short,2025-02-12 09:32,Short,51528.45,1,51528.45,-437.9,-0.02,13248.95,0.73,-2604.3,-0.14,-257673.1,-2.58
259,Exit long,2025-02-12 13:49,Close entry(s) order Long,51868.45,1,51644.8,6740.86,0.37,15335.48,0.85,-1147.77,-0.06,-250932.23,-2.51
259,Entry long,2025-02-12 11:44,Long,51644.8,1,51644.8,6740.86,0.37,15335.48,0.85,-1147.77,-0.06,-250932.23,-2.51
260,Exit short,2025-02-12 15:13,Close entry(s) order Short,51882.65,1,51613.15,-10519.21,-0.58,0,0.00,-10305.19,-0.57,-261451.44,-2.61
260,Entry short,2025-02-12 14:10,Short,51613.15,1,51613.15,-10519.21,-0.58,0,0.00,-10305.19,-0.57,-261451.44,-2.61
261,Exit long,2025-02-13 11:11,Close entry(s) order Long,52058.4,1,52040.9,-480.54,-0.03,4792.82,0.26,-7982.18,-0.44,-261931.98,-2.62
261,Entry long,2025-02-13 09:16,Long,52040.9,1,52040.9,-480.54,-0.03,4792.82,0.26,-7982.18,-0.44,-261931.98,-2.62
262,Exit short,2025-02-13 14:55,Close entry(s) order Short,51778.45,1,52024.5,7521.82,0.41,13628.74,0.75,-2047.76,-0.11,-254410.17,-2.54
262,Entry short,2025-02-13 12:13,Short,52024.5,1,52024.5,7521.82,0.41,13628.74,0.75,-2047.76,-0.11,-254410.17,-2.54
263,Exit long,2025-02-14 09:29,Close entry(s) order Long,51771.2,1,51906.65,-5829.37,-0.32,0,0.00,-5382.02,-0.30,-260239.53,-2.60
263,Entry long,2025-02-14 09:16,Long,51906.65,1,51906.65,-5829.37,-0.32,0,0.00,-5382.02,-0.30,-260239.53,-2.60
264,Exit short,2025-02-14 12:37,Close entry(s) order Short,51310.15,1,51544.5,7122.28,0.39,12265.28,0.68,-2243.97,-0.12,-253117.27,-2.53
264,Entry short,2025-02-14 10:37,Short,51544.5,1,51544.5,7122.28,0.39,12265.28,0.68,-2243.97,-0.12,-253117.27,-2.53
265,Exit short,2025-02-14 14:17,Close entry(s) order Short,51238.45,1,51142.4,-4436.75,-0.25,1767.75,0.10,-5123.74,-0.29,-257554,-2.58
265,Entry short,2025-02-14 13:00,Short,51142.4,1,51142.4,-4436.75,-0.25,1767.75,0.10,-5123.74,-0.29,-257554,-2.58
266,Exit long,2025-02-17 09:16,Close entry(s) order Long,51138.45,1,51344.5,-8287.82,-0.46,10449.13,0.58,-7750.87,-0.43,-265841.8,-2.66
266,Entry long,2025-02-14 14:31,Long,51344.5,1,51344.5,-8287.82,-0.46,10449.13,0.58,-7750.87,-0.43,-265841.8,-2.66
267,Exit short,2025-02-17 10:37,Close entry(s) order Short,51231.45,1,50997.85,-9249.41,-0.52,3678.52,0.21,-9306.48,-0.52,-275091.25,-2.75
267,Entry short,2025-02-17 09:56,Short,50997.85,1,50997.85,-9249.41,-0.52,3678.52,0.21,-9306.48,-0.52,-275091.25,-2.75
268,Exit long,2025-02-17 13:11,Close entry(s) order Long,51220.4,1,51308.45,-4158.3,-0.23,0,0.00,-4386.99,-0.24,-279249.53,-2.79
268,Entry long,2025-02-17 13:02,Long,51308.45,1,51308.45,-4158.3,-0.23,0,0.00,-4386.99,-0.24,-279249.53,-2.79
269,Exit long,2025-02-18 09:17,Close entry(s) order Long,51518.5,1,51391.3,3371.45,0.19,9781.89,0.54,-1164.36,-0.06,-275878.1,-2.76
269,Entry long,2025-02-17 13:34,Long,51391.3,1,51391.3,3371.45,0.19,9781.89,0.54,-1164.36,-0.06,-275878.1,-2.76
270,Exit short,2025-02-18 09:52,Close entry(s) order Short,51460.4,1,51338.45,-5347.64,-0.30,5235.95,0.29,-5369.05,-0.30,-281225.72,-2.81
270,Entry short,2025-02-18 09:25,Short,51338.45,1,51338.45,-5347.64,-0.30,5235.95,0.29,-5369.05,-0.30,-281225.72,-2.81
271,Exit short,2025-02-18 11:34,Close entry(s) order Short,51279.75,1,51112.6,-6925.37,-0.39,0,0.00,-6386.93,-0.36,-288151.1,-2.88
271,Entry short,2025-02-18 11:13,Short,51112.6,1,51112.6,-6925.37,-0.39,0,0.00,-6386.93,-0.36,-288151.1,-2.88
272,Exit long,2025-02-18 12:52,Close entry(s) order Long,51220.5,1,51386.4,-6883.87,-0.38,0,0.00,-6346.06,-0.35,-295034.97,-2.95
272,Entry long,2025-02-18 12:35,Long,51386.4,1,51386.4,-6883.87,-0.38,0,0.00,-6346.06,-0.35,-295034.97,-2.95
273,Exit long,2025-02-18 13:57,Close entry(s) order Long,51306,1,51408.45,-4664.25,-0.26,0,0.00,-4241.04,-0.24,-299699.22,-3.00
273,Entry long,2025-02-18 13:45,Long,51408.45,1,51408.45,-4664.25,-0.26,0,0.00,-4241.04,-0.24,-299699.22,-3.00
274,Exit long,2025-02-18 14:57,Close entry(s) order Long,51362.85,1,51421.7,-3138.99,-0.17,494.32,0.03,-2909.43,-0.16,-302838.22,-3.03
274,Entry long,2025-02-18 14:30,Long,51421.7,1,51421.7,-3138.99,-0.17,494.32,0.03,-2909.43,-0.16,-302838.22,-3.03
275,Exit short,2025-02-19 09:23,Close entry(s) order Short,51297.5,1,51104.6,-7826.72,-0.44,0,0.00,-7288.1,-0.41,-310664.94,-3.11
275,Entry short,2025-02-19 09:16,Short,51104.6,1,51104.6,-7826.72,-0.44,0,0.00,-7288.1,-0.41,-310664.94,-3.11
276,Exit long,2025-02-19 11:27,Close entry(s) order Long,51728.45,1,51468.55,8012.93,0.44,15206.08,0.84,-717.17,-0.04,-302652,-3.03
276,Entry long,2025-02-19 09:38,Long,51468.55,1,51468.55,8012.93,0.44,15206.08,0.84,-717.17,-0.04,-302652,-3.03
277,Exit short,2025-02-19 13:34,Close entry(s) order Short,51764.85,1,51659.45,-4774.95,-0.26,0,0.00,-4231.42,-0.23,-307426.97,-3.07
277,Entry short,2025-02-19 13:09,Short,51659.45,1,51659.45,-4774.95,-0.26,0,0.00,-4231.42,-0.23,-307426.97,-3.07
278,Exit short,2025-02-19 14:46,Close entry(s) order Short,51668.95,1,51656.2,-1531.16,-0.08,3832.61,0.21,-1494.39,-0.08,-308958.12,-3.09
278,Entry short,2025-02-19 14:18,Short,51656.2,1,51656.2,-1531.16,-0.08,3832.61,0.21,-1494.39,-0.08,-308958.12,-3.09
279,Exit long,2025-02-20 09:18,Close entry(s) order Long,51664.75,1,51796.9,-5711.6,-0.31,595.38,0.03,-8364.62,-0.46,-314669.72,-3.15
279,Entry long,2025-02-19 15:00,Long,51796.9,1,51796.9,-5711.6,-0.31,595.38,0.03,-8364.62,-0.46,-314669.72,-3.15
280,Exit short,2025-02-20 10:38,Close entry(s) order Short,51648.45,1,51520.45,-5563.27,-0.31,1279.04,0.07,-5230.96,-0.29,-320233,-3.20
280,Entry short,2025-02-20 09:26,Short,51520.45,1,51520.45,-5563.27,-0.31,1279.04,0.07,-5230.96,-0.29,-320233,-3.20
281,Exit long,2025-02-20 11:47,Close entry(s) order Long,51597.15,1,51656.5,-3161.41,-0.17,0,0.00,-3099.14,-0.17,-323394.4,-3.23
281,Entry long,2025-02-20 11:18,Long,51656.5,1,51656.5,-3161.41,-0.17,0,0.00,-3099.14,-0.17,-323394.4,-3.23
282,Exit long,2025-02-20 15:12,Close entry(s) order Long,51643.4,1,51648.45,-1261.31,-0.07,1557.69,0.09,-1303.56,-0.07,-324655.72,-3.25
282,Entry long,2025-02-20 13:43,Long,51648.45,1,51648.45,-1261.31,-0.07,1557.69,0.09,-1303.56,-0.07,-324655.72,-3.25
283,Exit short,2025-02-21 11:29,Close entry(s) order Short,51164.05,1,51627.4,15137.94,0.84,20701.16,1.15,-573.59,-0.03,-309517.78,-3.10
283,Entry short,2025-02-20 15:23,Short,51627.4,1,51627.4,15137.94,0.84,20701.16,1.15,-573.59,-0.03,-309517.78,-3.10
284,Exit long,2025-02-21 12:54,Close entry(s) order Long,51221.2,1,51268.4,-2728.14,-0.15,1533.68,0.09,-2232.32,-0.12,-312245.9,-3.12
284,Entry long,2025-02-21 12:30,Long,51268.4,1,51268.4,-2728.14,-0.15,1533.68,0.09,-2232.32,-0.12,-312245.9,-3.12
285,Exit short,2025-02-21 14:12,Close entry(s) order Short,51179.9,1,51120.55,-3151.4,-0.18,2177.48,0.12,-2999.02,-0.17,-315397.3,-3.15
285,Entry short,2025-02-21 13:02,Short,51120.55,1,51120.55,-3151.4,-0.18,2177.48,0.12,-2999.02,-0.17,-315397.3,-3.15
286,Exit long,2025-02-21 15:18,Close entry(s) order Long,51155.4,1,51228.3,-3626.53,-0.20,2267.35,0.13,-3089.4,-0.17,-319023.84,-3.19
286,Entry long,2025-02-21 14:42,Long,51228.3,1,51228.3,-3626.53,-0.20,2267.35,0.13,-3089.4,-0.17,-319023.84,-3.19
287,Exit short,2025-02-24 11:00,Close entry(s) order Short,50645.7,1,50920.4,8548.06,0.48,15092.84,0.85,-534.66,-0.03,-310475.8,-3.10
287,Entry short,2025-02-24 09:16,Short,50920.4,1,50920.4,8548.06,0.48,15092.84,0.85,-534.66,-0.03,-310475.8,-3.10
288,Exit long,2025-02-24 12:06,Close entry(s) order Long,50798.4,1,50797.1,-1021.25,-0.06,5945.13,0.33,-1361.12,-0.08,-311497.06,-3.11
