Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
2005,Entry long,2023-09-20 12:08:10,Long,53288.6,1,53288.6,-986.1,-0.05,500.97,0.03,-899.03,-0.05,-2376213.5,-23.76
2006,Exit long,2023-09-20 12:48:10,Close entry(s) order Long,53321.35,1,53323.9,-1209.03,-0.06,509.35,0.03,-916.9,-0.05,-2377422.5,-23.77
2006,Entry long,2023-09-20 12:37:10,Long,53323.9,1,53323.9,-1209.03,-0.06,509.35,0.03,-916.9,-0.05,-2377422.5,-23.77
2007,Exit long,2023-09-20 12:59:40,Close entry(s) order Long,53345.4,1,53357.9,-1557.88,-0.08,0,0.00,-1225.26,-0.07,-2378980.5,-23.79
2007,Entry long,2023-09-20 12:52:10,Long,53357.9,1,53357.9,-1557.88,-0.08,0,0.00,-1225.26,-0.07,-2378980.5,-23.79
2008,Exit short,2023-09-20 13:20:00,Close entry(s) order Short,53276.45,1,53311.8,118.07,0.01,1564.73,0.08,-738.27,-0.04,-2378862.2,-23.79
2008,Entry short,2023-09-20 13:01:20,Short,53311.8,1,53311.8,118.07,0.01,1564.73,0.08,-738.27,-0.04,-2378862.2,-23.79
2009,Exit short,2023-09-20 13:32:20,Close entry(s) order Short,53271.7,1,53247.85,-1953.21,-0.10,69.15,0.00,-1393.85,-0.07,-2380815.5,-23.81
2009,Entry short,2023-09-20 13:31:20,Short,53247.85,1,53247.85,-1953.21,-0.10,69.15,0.00,-1393.85,-0.07,-2380815.5,-23.81
2010,Exit long,2023-09-20 13:37:50,Close entry(s) order Long,53257.7,1,53283.15,-2009.43,-0.11,0,0.00,-1471.22,-0.08,-2382825,-23.83
2010,Entry long,2023-09-20 13:32:30,Long,53283.15,1,53283.15,-2009.43,-0.11,0,0.00,-1471.22,-0.08,-2382825,-23.83
2011,Exit short,2023-09-20 13:58:20,Close entry(s) order Short,53219.95,1,53223.95,-977.66,-0.05,842.9,0.05,-1043.6,-0.06,-2383802.5,-23.84
2011,Entry short,2023-09-20 13:47:20,Short,53223.95,1,53223.95,-977.66,-0.05,842.9,0.05,-1043.6,-0.06,-2383802.5,-23.84
2012,Exit long,2023-09-20 14:23:00,Close entry(s) order Long,53266.5,1,53252.4,-624.95,-0.03,1827.85,0.10,-1409.65,-0.08,-2384427.5,-23.84
2012,Entry long,2023-09-20 14:06:00,Long,53252.4,1,53252.4,-624.95,-0.03,1827.85,0.10,-1409.65,-0.08,-2384427.5,-23.84
2013,Exit short,2023-09-20 15:01:40,Close entry(s) order Short,53253.65,1,53244.7,-1431.48,-0.08,629.18,0.03,-1253.82,-0.07,-2385859,-23.86
2013,Entry short,2023-09-20 14:52:20,Short,53244.7,1,53244.7,-1431.48,-0.08,629.18,0.03,-1253.82,-0.07,-2385859,-23.86
2014,Exit long,2023-09-21 09:15:10,Close entry(s) order Long,53074.8,1,53280.9,-8330.23,-0.45,1766.3,0.09,-9874.7,-0.53,-2394189.2,-23.94
2014,Entry long,2023-09-20 15:08:20,Long,53280.9,1,53280.9,-8330.23,-0.45,1766.3,0.09,-9874.7,-0.53,-2394189.2,-23.94
2015,Exit short,2023-09-21 09:31:40,Close entry(s) order Short,53052.45,1,53074.8,-332.09,-0.02,3499.21,0.19,-1498.79,-0.08,-2394521.2,-23.95
2015,Entry short,2023-09-21 09:15:10,Short,53074.8,1,53074.8,-332.09,-0.02,3499.21,0.19,-1498.79,-0.08,-2394521.2,-23.95
2016,Exit short,2023-09-21 09:55:30,Close entry(s) order Short,53040.35,1,53020.6,-1804.89,-0.10,475.78,0.03,-1372.22,-0.07,-2396326.2,-23.96
2016,Entry short,2023-09-21 09:45:10,Short,53020.6,1,53020.6,-1804.89,-0.10,475.78,0.03,-1372.22,-0.07,-2396326.2,-23.96
2017,Exit short,2023-09-21 10:15:50,Close entry(s) order Short,52954.9,1,52988.8,74.09,0.00,3395.12,0.18,-556.38,-0.03,-2396252.2,-23.96
2017,Entry short,2023-09-21 10:03:30,Short,52988.8,1,52988.8,74.09,0.00,3395.12,0.18,-556.38,-0.03,-2396252.2,-23.96
2018,Exit long,2023-09-21 10:30:10,Close entry(s) order Long,52934.1,1,52968.9,-2329.98,-0.13,0,0.00,-1774.17,-0.10,-2398582.2,-23.99
2018,Entry long,2023-09-21 10:23:40,Long,52968.9,1,52968.9,-2329.98,-0.13,0,0.00,-1774.17,-0.10,-2398582.2,-23.99
2019,Exit short,2023-09-21 10:52:10,Close entry(s) order Short,52902.75,1,52908.9,-895.77,-0.05,1063.21,0.06,-1150.54,-0.06,-2399478,-23.99
2019,Entry short,2023-09-21 10:42:00,Short,52908.9,1,52908.9,-895.77,-0.05,1063.21,0.06,-1150.54,-0.06,-2399478,-23.99
2020,Exit long,2023-09-21 11:19:30,Close entry(s) order Long,52953.9,1,52922,4.8,0.00,2527.82,0.14,-648.43,-0.03,-2399473,-23.99
2020,Entry long,2023-09-21 11:05:10,Long,52922,1,52922,4.8,0.00,2527.82,0.14,-648.43,-0.03,-2399473,-23.99
2021,Exit short,2023-09-21 11:51:40,Close entry(s) order Short,52908.6,1,52923.1,-603.73,-0.03,1399.06,0.08,-616.94,-0.03,-2400076.8,-24.00
2021,Entry short,2023-09-21 11:38:10,Short,52923.1,1,52923.1,-603.73,-0.03,1399.06,0.08,-616.94,-0.03,-2400076.8,-24.00
2022,Exit short,2023-09-21 11:57:30,Close entry(s) order Short,52891.95,1,52870.1,-1875.25,-0.10,0,0.00,-1423.14,-0.08,-2401952,-24.02
2022,Entry short,2023-09-21 11:57:10,Short,52870.1,1,52870.1,-1875.25,-0.10,0,0.00,-1423.14,-0.08,-2401952,-24.02
2023,Exit long,2023-09-21 12:02:20,Close entry(s) order Long,52883.05,1,52924.2,-2551.23,-0.14,0,0.00,-1995.95,-0.11,-2404503.2,-24.05
2023,Entry long,2023-09-21 11:58:00,Long,52924.2,1,52924.2,-2551.23,-0.14,0,0.00,-1995.95,-0.11,-2404503.2,-24.05
2024,Exit short,2023-09-21 12:34:50,Close entry(s) order Short,52633.1,1,52821.95,5502.47,0.30,8827.12,0.48,-1231.88,-0.07,-2399000.8,-23.99
2024,Entry short,2023-09-21 12:03:20,Short,52821.95,1,52821.95,5502.47,0.30,8827.12,0.48,-1231.88,-0.07,-2399000.8,-23.99
2025,Exit long,2023-09-21 12:47:10,Close entry(s) order Long,52625,1,52669.25,-2654.34,-0.14,0,0.00,-2140.28,-0.12,-2401655.2,-24.02
2025,Entry long,2023-09-21 12:46:10,Long,52669.25,1,52669.25,-2654.34,-0.14,0,0.00,-2140.28,-0.12,-2401655.2,-24.02
2026,Exit short,2023-09-21 12:57:00,Close entry(s) order Short,52636.25,1,52605,-2198.78,-0.12,0,0.00,-1714.35,-0.09,-2403854,-24.04
2026,Entry short,2023-09-21 12:50:30,Short,52605,1,52605,-2198.78,-0.12,0,0.00,-1714.35,-0.09,-2403854,-24.04
2027,Exit short,2023-09-21 13:03:20,Close entry(s) order Short,52609.3,1,52596.1,-1566.66,-0.09,502.99,0.03,-1119.26,-0.06,-2405420.8,-24.05
2027,Entry short,2023-09-21 12:58:30,Short,52596.1,1,52596.1,-1566.66,-0.09,502.99,0.03,-1119.26,-0.06,-2405420.8,-24.05
2028,Exit long,2023-09-21 13:22:50,Close entry(s) order Long,52625.4,1,52644.1,-1759.83,-0.10,154.24,0.01,-1207.26,-0.07,-2407180.5,-24.07
2028,Entry long,2023-09-21 13:20:10,Long,52644.1,1,52644.1,-1759.83,-0.10,154.24,0.01,-1207.26,-0.07,-2407180.5,-24.07
2029,Exit short,2023-09-21 13:40:20,Close entry(s) order Short,52594.1,1,52582,-1527.85,-0.08,1070.14,0.06,-1003.61,-0.05,-2408708.2,-24.09
2029,Entry short,2023-09-21 13:33:20,Short,52582,1,52582,-1527.85,-0.08,1070.14,0.06,-1003.61,-0.05,-2408708.2,-24.09
2030,Exit long,2023-09-21 13:59:40,Close entry(s) order Long,52589.15,1,52621.3,-2229.96,-0.12,0,0.00,-1742.52,-0.09,-2410938.2,-24.11
2030,Entry long,2023-09-21 13:58:30,Long,52621.3,1,52621.3,-2229.96,-0.12,0,0.00,-1742.52,-0.09,-2410938.2,-24.11
2031,Exit short,2023-09-21 14:05:40,Close entry(s) order Short,52590.5,1,52565.55,-1977.39,-0.11,0,0.00,-1521.44,-0.08,-2412915.8,-24.13
2031,Entry short,2023-09-21 14:03:10,Short,52565.55,1,52565.55,-1977.39,-0.11,0,0.00,-1521.44,-0.08,-2412915.8,-24.13
2032,Exit long,2023-09-21 14:12:30,Close entry(s) order Long,52594.05,1,52624.7,-2177.55,-0.12,84.44,0.00,-1625.31,-0.09,-2415093.2,-24.15
2032,Entry long,2023-09-21 14:09:00,Long,52624.7,1,52624.7,-2177.55,-0.12,84.44,0.00,-1625.31,-0.09,-2415093.2,-24.15
2033,Exit short,2023-09-21 14:20:00,Close entry(s) order Short,52567.75,1,52556.6,-1494.06,-0.08,1103.66,0.06,-1426.84,-0.08,-2416587.2,-24.17
2033,Entry short,2023-09-21 14:13:50,Short,52556.6,1,52556.6,-1494.06,-0.08,1103.66,0.06,-1426.84,-0.08,-2416587.2,-24.17
2034,Exit short,2023-09-21 14:29:20,Close entry(s) order Short,52525.95,1,52503.9,-1874.56,-0.10,848.71,0.05,-1499.79,-0.08,-2418461.8,-24.18
2034,Entry short,2023-09-21 14:25:40,Short,52503.9,1,52503.9,-1874.56,-0.10,848.71,0.05,-1499.79,-0.08,-2418461.8,-24.18
2035,Exit long,2023-09-21 15:04:10,Close entry(s) order Long,52508.95,1,52543.8,-2322.8,-0.13,0,0.00,-1773.21,-0.10,-2420784.8,-24.21
2035,Entry long,2023-09-21 15:02:10,Long,52543.8,1,52543.8,-2322.8,-0.13,0,0.00,-1773.21,-0.10,-2420784.8,-24.21
2036,Exit short,2023-09-21 15:15:20,Close entry(s) order Short,52523.9,1,52489.95,-2290.9,-0.12,313.36,0.02,-1739.39,-0.09,-2423075.5,-24.23
2036,Entry short,2023-09-21 15:13:40,Short,52489.95,1,52489.95,-2290.9,-0.12,313.36,0.02,-1739.39,-0.09,-2423075.5,-24.23
2037,Exit short,2023-09-22 09:15:10,Close entry(s) order Short,52533.8,1,52465.5,-3492.99,-0.19,1202.61,0.07,-3209.14,-0.17,-2426568.5,-24.27
2037,Entry short,2023-09-21 15:27:00,Short,52465.5,1,52465.5,-3492.99,-0.19,1202.61,0.07,-3209.14,-0.17,-2426568.5,-24.27
2038,Exit long,2023-09-22 09:32:00,Close entry(s) order Long,52633.95,1,52592.9,331.87,0.02,5572.77,0.30,-1175.23,-0.06,-2426236.8,-24.26
2038,Entry long,2023-09-22 09:16:10,Long,52592.9,1,52592.9,331.87,0.02,5572.77,0.30,-1175.23,-0.06,-2426236.8,-24.26
2039,Exit short,2023-09-22 10:11:40,Close entry(s) order Short,52463.9,1,52610.45,4025.97,0.22,9142.59,0.50,-676.66,-0.04,-2422210.8,-24.22
2039,Entry short,2023-09-22 09:52:40,Short,52610.45,1,52610.45,4025.97,0.22,9142.59,0.50,-676.66,-0.04,-2422210.8,-24.22
2040,Exit long,2023-09-22 10:54:30,Close entry(s) order Long,52687.4,1,52513.75,4973.14,0.27,8168.86,0.44,-721.14,-0.04,-2417237.5,-24.17
2040,Entry long,2023-09-22 10:21:40,Long,52513.75,1,52513.75,4973.14,0.27,8168.86,0.44,-721.14,-0.04,-2417237.5,-24.17
2041,Exit long,2023-09-22 11:12:00,Close entry(s) order Long,52750.8,1,52757.05,-1326.58,-0.07,2450.8,0.13,-772.7,-0.04,-2418564.2,-24.19
2041,Entry long,2023-09-22 10:59:20,Long,52757.05,1,52757.05,-1326.58,-0.07,2450.8,0.13,-772.7,-0.04,-2418564.2,-24.19
2042,Exit short,2023-09-22 11:33:30,Close entry(s) order Short,52718.9,1,52724.9,-897.16,-0.05,2020.64,0.11,-1218.61,-0.07,-2419461.2,-24.19
2042,Entry short,2023-09-22 11:22:20,Short,52724.9,1,52724.9,-897.16,-0.05,2020.64,0.11,-1218.61,-0.07,-2419461.2,-24.19
2043,Exit long,2023-09-22 12:07:00,Close entry(s) order Long,52764.95,1,52773.9,-1421.41,-0.08,145.87,0.01,-1283.88,-0.07,-2420882.8,-24.21
2043,Entry long,2023-09-22 11:55:00,Long,52773.9,1,52773.9,-1421.41,-0.08,145.87,0.01,-1283.88,-0.07,-2420882.8,-24.21
2044,Exit long,2023-09-22 12:12:30,Close entry(s) order Long,52783.55,1,52823.9,-2521.13,-0.14,0,0.00,-2171.65,-0.12,-2423403.8,-24.23
2044,Entry long,2023-09-22 12:10:00,Long,52823.9,1,52823.9,-2521.13,-0.14,0,0.00,-2171.65,-0.12,-2423403.8,-24.23
2045,Exit short,2023-09-22 12:29:40,Close entry(s) order Short,52780.35,1,52761.1,-1781.94,-0.10,0,0.00,-1316.99,-0.07,-2425185.8,-24.25
2045,Entry short,2023-09-22 12:28:40,Short,52761.1,1,52761.1,-1781.94,-0.10,0,0.00,-1316.99,-0.07,-2425185.8,-24.25
2046,Exit short,2023-09-22 12:33:00,Close entry(s) order Short,52771.6,1,52738.5,-2266.36,-0.12,0,0.00,-1946.75,-0.11,-2427452,-24.27
2046,Entry short,2023-09-22 12:30:50,Short,52738.5,1,52738.5,-2266.36,-0.12,0,0.00,-1946.75,-0.11,-2427452,-24.27
2047,Exit short,2023-09-22 12:43:40,Close entry(s) order Short,52758.9,1,52722.1,-2395.55,-0.13,0,0.00,-1841.58,-0.10,-2429847.8,-24.30
2047,Entry short,2023-09-22 12:40:50,Short,52722.1,1,52722.1,-2395.55,-0.13,0,0.00,-1841.58,-0.10,-2429847.8,-24.30
2048,Exit long,2023-09-22 12:52:40,Close entry(s) order Long,52737.95,1,52781.9,-2646.21,-0.14,0,0.00,-2092.46,-0.11,-2432494,-24.32
2048,Entry long,2023-09-22 12:45:10,Long,52781.9,1,52781.9,-2646.21,-0.14,0,0.00,-2092.46,-0.11,-2432494,-24.32
2049,Exit short,2023-09-22 13:01:40,Close entry(s) order Short,52736,1,52705.45,-2176.39,-0.12,725.84,0.04,-1622.66,-0.09,-2434670.2,-24.35
2049,Entry short,2023-09-22 12:55:50,Short,52705.45,1,52705.45,-2176.39,-0.12,725.84,0.04,-1622.66,-0.09,-2434670.2,-24.35
2050,Exit short,2023-09-22 13:49:20,Close entry(s) order Short,52509.95,1,52687.85,5121.92,0.28,7971.03,0.43,-553.22,-0.03,-2429548.2,-24.30
2050,Entry short,2023-09-22 13:23:10,Short,52687.85,1,52687.85,5121.92,0.28,7971.03,0.43,-553.22,-0.03,-2429548.2,-24.30
2051,Exit long,2023-09-22 14:13:50,Close entry(s) order Long,52551.55,1,52536.95,-592.43,-0.03,997.11,0.05,-1358.39,-0.07,-2430140.8,-24.30
2051,Entry long,2023-09-22 13:58:20,Long,52536.95,1,52536.95,-592.43,-0.03,997.11,0.05,-1358.39,-0.07,-2430140.8,-24.30
2052,Exit short,2023-09-22 14:23:10,Close entry(s) order Short,52523.9,1,52505.05,-1762.55,-0.10,1265.2,0.07,-1211.05,-0.07,-2431903.2,-24.32
2052,Entry short,2023-09-22 14:18:20,Short,52505.05,1,52505.05,-1762.55,-0.10,1265.2,0.07,-1211.05,-0.07,-2431903.2,-24.32
2053,Exit long,2023-09-22 14:40:00,Close entry(s) order Long,52558.9,1,52585.15,-2022.76,-0.11,0,0.00,-2480.64,-0.13,-2433926,-24.34
2053,Entry long,2023-09-22 14:24:30,Long,52585.15,1,52585.15,-2022.76,-0.11,0,0.00,-2480.64,-0.13,-2433926,-24.34
2054,Exit short,2023-09-22 14:45:00,Close entry(s) order Short,52558.8,1,52524.75,-2295.13,-0.12,134.49,0.01,-1743.26,-0.09,-2436221.2,-24.36
2054,Entry short,2023-09-22 14:41:40,Short,52524.75,1,52524.75,-2295.13,-0.12,134.49,0.01,-1743.26,-0.09,-2436221.2,-24.36
2055,Exit short,2023-09-22 15:00:30,Close entry(s) order Short,52479.8,1,52500.05,-393.54,-0.02,2639,0.14,-551.25,-0.03,-2436614.8,-24.37
2055,Entry short,2023-09-22 14:47:50,Short,52500.05,1,52500.05,-393.54,-0.02,2639,0.14,-551.25,-0.03,-2436614.8,-24.37
2056,Exit short,2023-09-22 15:10:00,Close entry(s) order Short,52437,1,52397.25,-2492.01,-0.14,547.08,0.03,-1941.42,-0.11,-2439106.8,-24.39
2056,Entry short,2023-09-22 15:07:10,Short,52397.25,1,52397.25,-2492.01,-0.14,547.08,0.03,-1941.42,-0.11,-2439106.8,-24.39
2057,Exit long,2023-09-25 09:15:40,Close entry(s) order Long,52403.85,1,52453.9,-2852.76,-0.16,313.73,0.02,-2302.52,-0.13,-2441959.5,-24.42
2057,Entry long,2023-09-22 15:29:30,Long,52453.9,1,52453.9,-2852.76,-0.16,313.73,0.02,-2302.52,-0.13,-2441959.5,-24.42
2058,Exit short,2023-09-25 09:20:30,Close entry(s) order Short,52393.65,1,52343.9,-2840.99,-0.16,773.39,0.04,-2437.86,-0.13,-2444800.5,-24.45
2058,Entry short,2023-09-25 09:16:00,Short,52343.9,1,52343.9,-2840.99,-0.16,773.39,0.04,-2437.86,-0.13,-2444800.5,-24.45
2059,Exit long,2023-09-25 09:41:00,Close entry(s) order Long,52424,1,52454.5,-2168.72,-0.12,478.23,0.03,-1796.77,-0.10,-2446969.2,-24.47
2059,Entry long,2023-09-25 09:40:00,Long,52454.5,1,52454.5,-2168.72,-0.12,478.23,0.03,-1796.77,-0.10,-2446969.2,-24.47
2060,Exit short,2023-09-25 10:20:20,Close entry(s) order Short,52295.2,1,52378.95,1832.17,0.10,4470.77,0.24,-2298.23,-0.13,-2445137,-24.45
2060,Entry short,2023-09-25 09:46:50,Short,52378.95,1,52378.95,1832.17,0.10,4470.77,0.24,-2298.23,-0.13,-2445137,-24.45
2061,Exit long,2023-09-25 10:45:20,Close entry(s) order Long,52293.95,1,52318.9,-1971.68,-0.11,444.65,0.02,-1424.35,-0.08,-2447108.8,-24.47
2061,Entry long,2023-09-25 10:37:20,Long,52318.9,1,52318.9,-1971.68,-0.11,444.65,0.02,-1424.35,-0.08,-2447108.8,-24.47
2062,Exit short,2023-09-25 11:01:40,Close entry(s) order Short,52272.8,1,52277.15,-945.52,-0.05,1699.84,0.09,-853.41,-0.05,-2448054.2,-24.48
2062,Entry short,2023-09-25 10:58:10,Short,52277.15,1,52277.15,-945.52,-0.05,1699.84,0.09,-853.41,-0.05,-2448054.2,-24.48
2063,Exit short,2023-09-25 11:19:10,Close entry(s) order Short,52258.4,1,52228.85,-2131.37,-0.12,0,0.00,-1703.4,-0.09,-2450185.8,-24.50
2063,Entry short,2023-09-25 11:18:40,Short,52228.85,1,52228.85,-2131.37,-0.12,0,0.00,-1703.4,-0.09,-2450185.8,-24.50
2064,Exit long,2023-09-25 11:24:20,Close entry(s) order Long,52268.9,1,52293.6,-1962.41,-0.11,0,0.00,-1588.58,-0.09,-2452148,-24.52
2064,Entry long,2023-09-25 11:23:10,Long,52293.6,1,52293.6,-1962.41,-0.11,0,0.00,-1588.58,-0.09,-2452148,-24.52
2065,Exit long,2023-09-25 11:48:00,Close entry(s) order Long,52273.9,1,52293.9,-1797.96,-0.10,0,0.00,-1249.09,-0.07,-2453946,-24.54
2065,Entry long,2023-09-25 11:45:20,Long,52293.9,1,52293.9,-1797.96,-0.10,0,0.00,-1249.09,-0.07,-2453946,-24.54
2066,Exit long,2023-09-25 12:07:40,Close entry(s) order Long,52359.15,1,52316.35,398.91,0.02,4625.43,0.25,-754.07,-0.04,-2453547,-24.54
2066,Entry long,2023-09-25 11:53:40,Long,52316.35,1,52316.35,398.91,0.02,4625.43,0.25,-754.07,-0.04,-2453547,-24.54
2067,Exit long,2023-09-25 12:53:50,Close entry(s) order Long,52657.05,1,52458.9,5831.53,0.32,7849.18,0.43,-1294.57,-0.07,-2447715.5,-24.48
2067,Entry long,2023-09-25 12:19:10,Long,52458.9,1,52458.9,5831.53,0.32,7849.18,0.43,-1294.57,-0.07,-2447715.5,-24.48
2068,Exit short,2023-09-25 13:11:20,Close entry(s) order Short,52636.5,1,52616.2,-1815.65,-0.10,0,0.00,-1481.72,-0.08,-2449531.2,-24.50
2068,Entry short,2023-09-25 13:06:30,Short,52616.2,1,52616.2,-1815.65,-0.10,0,0.00,-1481.72,-0.08,-2449531.2,-24.50
2069,Exit short,2023-09-25 13:28:40,Close entry(s) order Short,52633.45,1,52595.75,-2424.41,-0.13,0,0.00,-1924.26,-0.10,-2451955.8,-24.52
2069,Entry short,2023-09-25 13:25:00,Short,52595.75,1,52595.75,-2424.41,-0.13,0,0.00,-1924.26,-0.10,-2451955.8,-24.52
2070,Exit long,2023-09-25 13:44:20,Close entry(s) order Long,52662.85,1,52645.75,-507.24,-0.03,2565.72,0.14,-656.03,-0.04,-2452462.8,-24.52
2070,Entry long,2023-09-25 13:36:40,Long,52645.75,1,52645.75,-507.24,-0.03,2565.72,0.14,-656.03,-0.04,-2452462.8,-24.52
2071,Exit short,2023-09-25 14:27:50,Close entry(s) order Short,52403.2,1,52597.7,5704.99,0.31,8488.23,0.46,-552.28,-0.03,-2446758,-24.47
2071,Entry short,2023-09-25 13:48:40,Short,52597.7,1,52597.7,5704.99,0.31,8488.23,0.46,-552.28,-0.03,-2446758,-24.47
2072,Exit long,2023-09-25 14:43:10,Close entry(s) order Long,52438.05,1,52422.3,-549.78,-0.03,2830.57,0.15,-1120.93,-0.06,-2447307.8,-24.47
2072,Entry long,2023-09-25 14:30:50,Long,52422.3,1,52422.3,-549.78,-0.03,2830.57,0.15,-1120.93,-0.06,-2447307.8,-24.47
2073,Exit long,2023-09-25 15:01:40,Close entry(s) order Long,52553.9,1,52528.8,-224.87,-0.01,3359.7,0.18,-695.05,-0.04,-2447532.5,-24.48
2073,Entry long,2023-09-25 14:52:40,Long,52528.8,1,52528.8,-224.87,-0.01,3359.7,0.18,-695.05,-0.04,-2447532.5,-24.48
2074,Exit short,2023-09-26 09:23:00,Close entry(s) order Short,52493.9,1,52455.95,-2430.22,-0.13,535.96,0.03,-2164.29,-0.12,-2449962.8,-24.50
2074,Entry short,2023-09-26 09:15:10,Short,52455.95,1,52455.95,-2430.22,-0.13,535.96,0.03,-2164.29,-0.12,-2449962.8,-24.50
2075,Exit long,2023-09-26 09:38:00,Close entry(s) order Long,52430.25,1,52509.6,-3879.12,-0.21,0,0.00,-3669.85,-0.20,-2453841.8,-24.54
2075,Entry long,2023-09-26 09:36:00,Long,52509.6,1,52509.6,-3879.12,-0.21,0,0.00,-3669.85,-0.20,-2453841.8,-24.54
2076,Exit long,2023-09-26 09:54:30,Close entry(s) order Long,52468.45,1,52528.3,-3197.22,-0.17,0,0.00,-2646.3,-0.14,-2457039,-24.57
2076,Entry long,2023-09-26 09:52:40,Long,52528.3,1,52528.3,-3197.22,-0.17,0,0.00,-2646.3,-0.14,-2457039,-24.57
2077,Exit short,2023-09-26 10:32:00,Close entry(s) order Short,52487.7,1,52452.3,-2340.87,-0.13,93.25,0.01,-1789.75,-0.10,-2459380,-24.59
2077,Entry short,2023-09-26 10:26:20,Short,52452.3,1,52452.3,-2340.87,-0.13,93.25,0.01,-1789.75,-0.10,-2459380,-24.59
2078,Exit short,2023-09-26 10:36:00,Close entry(s) order Short,52449.25,1,52436,-1565.05,-0.09,1796.17,0.10,-1014.33,-0.06,-2460945,-24.61
2078,Entry short,2023-09-26 10:34:30,Short,52436,1,52436,-1565.05,-0.09,1796.17,0.10,-1014.33,-0.06,-2460945,-24.61
2079,Exit short,2023-09-26 10:56:00,Close entry(s) order Short,52424,1,52410.85,-1561.02,-0.09,188.19,0.01,-1229.31,-0.07,-2462506,-24.63
2079,Entry short,2023-09-26 10:52:30,Short,52410.85,1,52410.85,-1561.02,-0.09,188.19,0.01,-1229.31,-0.07,-2462506,-24.63
2080,Exit short,2023-09-26 11:01:20,Close entry(s) order Short,52403.75,1,52397.9,-1305.17,-0.07,720.32,0.04,-760.18,-0.04,-2463811.2,-24.64
2080,Entry short,2023-09-26 10:59:50,Short,52397.9,1,52397.9,-1305.17,-0.07,720.32,0.04,-760.18,-0.04,-2463811.2,-24.64
2081,Exit long,2023-09-26 11:18:40,Close entry(s) order Long,52435.15,1,52434.9,-1092.39,-0.06,1337.68,0.07,-666.07,-0.04,-2464903.5,-24.65
2081,Entry long,2023-09-26 11:08:10,Long,52434.9,1,52434.9,-1092.39,-0.06,1337.68,0.07,-666.07,-0.04,-2464903.5,-24.65
2082,Exit short,2023-09-26 11:54:40,Close entry(s) order Short,52419.9,1,52408.25,-1508.45,-0.08,0,0.00,-1168.04,-0.06,-2466412,-24.66
2082,Entry short,2023-09-26 11:43:40,Short,52408.25,1,52408.25,-1508.45,-0.08,0,0.00,-1168.04,-0.06,-2466412,-24.66
2083,Exit long,2023-09-26 12:07:00,Close entry(s) order Long,52417.2,1,52438.8,-1856.99,-0.10,0,0.00,-1422.11,-0.08,-2468269,-24.68
2083,Entry long,2023-09-26 12:05:10,Long,52438.8,1,52438.8,-1856.99,-0.10,0,0.00,-1422.11,-0.08,-2468269,-24.68
2084,Exit short,2023-09-26 12:32:20,Close entry(s) order Short,52411.2,1,52412.95,-1039.4,-0.06,525.91,0.03,-672.84,-0.04,-2469308.5,-24.69
2084,Entry short,2023-09-26 12:31:10,Short,52412.95,1,52412.95,-1039.4,-0.06,525.91,0.03,-672.84,-0.04,-2469308.5,-24.69
2085,Exit short,2023-09-26 13:05:20,Close entry(s) order Short,52308.9,1,52379.5,1371.77,0.07,3380.52,0.18,-770.48,-0.04,-2467936.8,-24.68
2085,Entry short,2023-09-26 12:36:10,Short,52379.5,1,52379.5,1371.77,0.07,3380.52,0.18,-770.48,-0.04,-2467936.8,-24.68
2086,Exit long,2023-09-26 13:23:10,Close entry(s) order Long,52393.9,1,52320.9,1455.49,0.08,3755.63,0.21,-549.37,-0.03,-2466481.2,-24.66
2086,Entry long,2023-09-26 13:06:00,Long,52320.9,1,52320.9,1455.49,0.08,3755.63,0.21,-549.37,-0.03,-2466481.2,-24.66
2087,Exit long,2023-09-26 13:39:30,Close entry(s) order Long,52393.9,1,52424.05,-2155.84,-0.12,0,0.00,-1605.7,-0.09,-2468637,-24.69
2087,Entry long,2023-09-26 13:35:10,Long,52424.05,1,52424.05,-2155.84,-0.12,0,0.00,-1605.7,-0.09,-2468637,-24.69
2088,Exit long,2023-09-26 13:50:50,Close entry(s) order Long,52409.55,1,52422.95,-1569.74,-0.09,63.81,0.00,-1019.44,-0.06,-2470206.8,-24.70
2088,Entry long,2023-09-26 13:44:10,Long,52422.95,1,52422.95,-1569.74,-0.09,63.81,0.00,-1019.44,-0.06,-2470206.8,-24.70
2089,Exit short,2023-09-26 14:05:00,Close entry(s) order Short,52407.55,1,52385.9,-1858.08,-0.10,0,0.00,-1327.05,-0.07,-2472064.8,-24.72
2089,Entry short,2023-09-26 14:01:40,Short,52385.9,1,52385.9,-1858.08,-0.10,0,0.00,-1327.05,-0.07,-2472064.8,-24.72
2090,Exit short,2023-09-26 14:12:40,Close entry(s) order Short,52393.9,1,52378.9,-1625.11,-0.09,0,0.00,-1255.23,-0.07,-2473690,-24.74
2090,Entry short,2023-09-26 14:11:40,Short,52378.9,1,52378.9,-1625.11,-0.09,0,0.00,-1255.23,-0.07,-2473690,-24.74
2091,Exit long,2023-09-26 14:39:10,Close entry(s) order Long,52378.8,1,52416.95,-2435.61,-0.13,0,0.00,-1889.13,-0.10,-2476125.5,-24.76
2091,Entry long,2023-09-26 14:37:20,Long,52416.95,1,52416.95,-2435.61,-0.13,0,0.00,-1889.13,-0.10,-2476125.5,-24.76
