Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
1975,Entry short,2025-04-04 09:22,Short,53197.9,1,53197.9,-3921.5,-0.21,2465.42,0.13,-3988.58,-0.21,-2431034,-24.31
1976,Exit long,2025-04-04 09:53,Close entry(s) order Long,53315.2,1,53434.85,-5308.63,-0.28,3080.68,0.16,-5597.57,-0.30,-2436342.8,-24.36
1976,Entry long,2025-04-04 09:34,Long,53434.85,1,53434.85,-5308.63,-0.28,3080.68,0.16,-5597.57,-0.30,-2436342.8,-24.36
1977,Exit long,2025-04-04 11:53,Close entry(s) order Long,53306.35,1,53430.9,-5479.99,-0.29,0,0.00,-4922.02,-0.26,-2441822.8,-24.42
1977,Entry long,2025-04-04 11:34,Long,53430.9,1,53430.9,-5479.99,-0.29,0,0.00,-4922.02,-0.26,-2441822.8,-24.42
1978,Exit short,2025-04-04 13:08,Close entry(s) order Short,53355.9,1,53266.4,-4252.03,-0.23,0,0.00,-3691.8,-0.20,-2446074.8,-24.46
1978,Entry short,2025-04-04 12:38,Short,53266.4,1,53266.4,-4252.03,-0.23,0,0.00,-3691.8,-0.20,-2446074.8,-24.46
1979,Exit short,2025-04-04 14:15,Close entry(s) order Short,53265.85,1,53186.95,-3879.25,-0.21,1753.29,0.09,-3494.96,-0.19,-2449954,-24.50
1979,Entry short,2025-04-04 13:45,Short,53186.95,1,53186.95,-3879.25,-0.21,1753.29,0.09,-3494.96,-0.19,-2449954,-24.50
1980,Exit short,2025-04-04 15:09,Close entry(s) order Short,53175.9,1,53120.7,-3048.11,-0.16,3489.98,0.19,-2976.27,-0.16,-2453002,-24.53
1980,Entry short,2025-04-04 14:35,Short,53120.7,1,53120.7,-3048.11,-0.16,3489.98,0.19,-2976.27,-0.16,-2453002,-24.53
1981,Exit short,2025-04-07 13:32,Close entry(s) order Short,51158.8,1,52020.6,29079.62,1.60,38254.79,2.10,-11404.97,-0.63,-2423922.5,-24.24
1981,Entry short,2025-04-07 09:16,Short,52020.6,1,52020.6,29079.62,1.60,38254.79,2.10,-11404.97,-0.63,-2423922.5,-24.24
1982,Exit long,2025-04-08 10:34,Close entry(s) order Long,52045.9,1,51351.9,23204.32,1.29,40080.06,2.23,-5299.19,-0.29,-2400718,-24.01
1982,Entry long,2025-04-07 13:46,Long,51351.9,1,51351.9,23204.32,1.29,40080.06,2.23,-5299.19,-0.29,-2400718,-24.01
1983,Exit long,2025-04-08 13:45,Close entry(s) order Long,52264.1,1,52268.9,-1265.6,-0.07,6174.68,0.34,-3103.82,-0.17,-2401983.8,-24.02
1983,Entry long,2025-04-08 12:15,Long,52268.9,1,52268.9,-1265.6,-0.07,6174.68,0.34,-3103.82,-0.17,-2401983.8,-24.02
1984,Exit short,2025-04-08 14:02,Close entry(s) order Short,52301.9,1,52167.8,-5790.43,-0.32,1877.74,0.10,-5241.26,-0.29,-2407774,-24.08
1984,Entry short,2025-04-08 13:53,Short,52167.8,1,52167.8,-5790.43,-0.32,1877.74,0.10,-5241.26,-0.29,-2407774,-24.08
1985,Exit short,2025-04-09 09:45,Close entry(s) order Short,52192.4,1,52033.15,-6668.12,-0.37,0,0.00,-6522.6,-0.36,-2414442.2,-24.14
1985,Entry short,2025-04-09 09:39,Short,52033.15,1,52033.15,-6668.12,-0.37,0,0.00,-6522.6,-0.36,-2414442.2,-24.14
1986,Exit short,2025-04-09 11:40,Close entry(s) order Short,51851.8,1,51999.5,4079.06,0.22,13919.51,0.76,-5155.49,-0.28,-2410363.2,-24.10
1986,Entry short,2025-04-09 09:59,Short,51999.5,1,51999.5,4079.06,0.22,13919.51,0.76,-5155.49,-0.28,-2410363.2,-24.10
1987,Exit long,2025-04-09 13:45,Close entry(s) order Long,51942.9,1,51985.9,-2596.25,-0.14,2429.15,0.13,-4003.85,-0.22,-2412959.5,-24.13
1987,Entry long,2025-04-09 12:35,Long,51985.9,1,51985.9,-2596.25,-0.14,2429.15,0.13,-4003.85,-0.22,-2412959.5,-24.13
1988,Exit long,2025-04-11 10:55,Close entry(s) order Long,52567.9,1,52039.55,17393.87,0.95,25917.08,1.42,-1374.17,-0.08,-2395565.5,-23.96
1988,Entry long,2025-04-09 15:17,Long,52039.55,1,52039.55,17393.87,0.95,25917.08,1.42,-1374.17,-0.08,-2395565.5,-23.96
1989,Exit long,2025-04-11 13:20,Close entry(s) order Long,52835.9,1,52793.9,360.89,0.02,4240.66,0.23,-1184.34,-0.06,-2395204.8,-23.95
1989,Entry long,2025-04-11 11:33,Long,52793.9,1,52793.9,360.89,0.02,4240.66,0.23,-1184.34,-0.06,-2395204.8,-23.95
1990,Exit short,2025-04-11 14:58,Close entry(s) order Short,52742.8,1,52760.9,-474.29,-0.03,5039.01,0.27,-3352.24,-0.18,-2395679,-23.96
1990,Entry short,2025-04-11 13:31,Short,52760.9,1,52760.9,-474.29,-0.03,5039.01,0.27,-3352.24,-0.18,-2395679,-23.96
1991,Exit long,2025-04-15 12:45,Close entry(s) order Long,53885.9,1,53452.1,14055.95,0.75,17743.75,0.95,-561.25,-0.03,-2381623,-23.82
1991,Entry long,2025-04-15 09:16,Long,53452.1,1,53452.1,14055.95,0.75,17743.75,0.95,-561.25,-0.03,-2381623,-23.82
1992,Exit short,2025-04-15 15:16,Close entry(s) order Short,53897.3,1,53865.9,-2230.51,-0.12,0,0.00,-1895.59,-0.10,-2383853.5,-23.84
1992,Entry short,2025-04-15 15:05,Short,53865.9,1,53865.9,-2230.51,-0.12,0,0.00,-1895.59,-0.10,-2383853.5,-23.84
1993,Exit long,2025-04-16 11:00,Close entry(s) order Long,54171.9,1,53942.3,6900.8,0.37,13699.61,0.73,-566.39,-0.03,-2376952.8,-23.77
1993,Entry long,2025-04-15 15:23,Long,53942.3,1,53942.3,6900.8,0.37,13699.61,0.73,-566.39,-0.03,-2376952.8,-23.77
1994,Exit long,2025-04-16 13:20,Close entry(s) order Long,54319.1,1,54325.9,-1378.77,-0.07,1809.58,0.10,-1270.42,-0.07,-2378331.5,-23.78
1994,Entry long,2025-04-16 12:42,Long,54325.9,1,54325.9,-1378.77,-0.07,1809.58,0.10,-1270.42,-0.07,-2378331.5,-23.78
1995,Exit long,2025-04-17 09:26,Close entry(s) order Long,54671.7,1,54439.3,6988.33,0.37,13029.39,0.68,-1089.61,-0.06,-2371343.2,-23.71
1995,Entry long,2025-04-16 13:58,Long,54439.3,1,54439.3,6988.33,0.37,13029.39,0.68,-1089.61,-0.06,-2371343.2,-23.71
1996,Exit long,2025-04-17 14:47,Close entry(s) order Long,55755.9,1,54842.9,30793.71,1.60,37091.15,1.93,-687.85,-0.04,-2340549.5,-23.41
1996,Entry long,2025-04-17 09:42,Long,54842.9,1,54842.9,30793.71,1.60,37091.15,1.93,-687.85,-0.04,-2340549.5,-23.41
1997,Exit long,2025-04-21 13:30,Close entry(s) order Long,56888.3,1,56429.5,14868.16,0.75,18062.49,0.91,-1222.51,-0.06,-2325681.2,-23.26
1997,Entry long,2025-04-21 09:16,Long,56429.5,1,56429.5,14868.16,0.75,18062.49,0.91,-1222.51,-0.06,-2325681.2,-23.26
1998,Exit short,2025-04-21 13:53,Close entry(s) order Short,56865.9,1,56843.3,-1984.95,-0.10,2777.15,0.14,-1576.85,-0.08,-2327666.2,-23.28
1998,Entry short,2025-04-21 13:40,Short,56843.3,1,56843.3,-1984.95,-0.10,2777.15,0.14,-1576.85,-0.08,-2327666.2,-23.28
1999,Exit long,2025-04-22 09:18,Close entry(s) order Long,56852.1,1,56965.9,-5178.09,-0.26,451.86,0.02,-4581.14,-0.23,-2332844.2,-23.33
1999,Entry long,2025-04-22 09:16,Long,56965.9,1,56965.9,-5178.09,-0.26,451.86,0.02,-4581.14,-0.23,-2332844.2,-23.33
2000,Exit long,2025-04-22 11:29,Close entry(s) order Long,57212.9,1,57025.7,5352.49,0.27,14108.23,0.71,-836.77,-0.04,-2327491.8,-23.27
2000,Entry long,2025-04-22 09:37,Long,57025.7,1,57025.7,5352.49,0.27,14108.23,0.71,-836.77,-0.04,-2327491.8,-23.27
2001,Exit long,2025-04-22 13:52,Close entry(s) order Long,57225.9,1,57295.9,-3652.48,-0.18,0,0.00,-3051.61,-0.15,-2331144.2,-23.31
2001,Entry long,2025-04-22 13:31,Long,57295.9,1,57295.9,-3652.48,-0.18,0,0.00,-3051.61,-0.15,-2331144.2,-23.31
2002,Exit short,2025-04-23 09:16,Long,57369.3,1,57167.9,-8251.64,-0.41,3844.74,0.19,-10337.26,-0.52,-2339396,-23.39
2002,Entry short,2025-04-22 14:48,Short,57167.9,1,57167.9,-8251.64,-0.41,3844.74,0.19,-10337.26,-0.52,-2339396,-23.39
2003,Exit long,2025-04-23 09:31,Close entry(s) order Long,57185.9,1,57369.3,-7621.83,-0.38,951.62,0.05,-7189.38,-0.36,-2347017.8,-23.47
2003,Entry long,2025-04-23 09:16,Long,57369.3,1,57369.3,-7621.83,-0.38,951.62,0.05,-7189.38,-0.36,-2347017.8,-23.47
2004,Exit short,2025-04-23 11:45,Close entry(s) order Short,56905.9,1,57029.1,3115.68,0.16,9845.19,0.49,-598.81,-0.03,-2343902,-23.44
2004,Entry short,2025-04-23 10:04,Short,57029.1,1,57029.1,3115.68,0.16,9845.19,0.49,-598.81,-0.03,-2343902,-23.44
2005,Exit short,2025-04-23 12:45,Close entry(s) order Short,56870.9,1,56778.9,-4413.32,-0.22,0,0.00,-3970.18,-0.20,-2348315.5,-23.48
2005,Entry short,2025-04-23 12:41,Short,56778.9,1,56778.9,-4413.32,-0.22,0,0.00,-3970.18,-0.20,-2348315.5,-23.48
2006,Exit long,2025-04-23 14:43,Close entry(s) order Long,56950.9,1,56930.1,-467.75,-0.02,3063.23,0.15,-856.77,-0.04,-2348783.2,-23.49
2006,Entry long,2025-04-23 13:44,Long,56930.1,1,56930.1,-467.75,-0.02,3063.23,0.15,-856.77,-0.04,-2348783.2,-23.49
2007,Exit short,2025-04-24 09:20,Close entry(s) order Short,56926.1,1,56922.9,-1307.41,-0.07,5072.31,0.25,-1304.69,-0.07,-2350090.5,-23.50
2007,Entry short,2025-04-23 15:27,Short,56922.9,1,56922.9,-1307.41,-0.07,5072.31,0.25,-1304.69,-0.07,-2350090.5,-23.50
2008,Exit long,2025-04-24 09:43,Close entry(s) order Long,56920.9,1,57021.5,-4717.4,-0.24,2929.27,0.15,-4315.73,-0.22,-2354808,-23.55
2008,Entry long,2025-04-24 09:33,Long,57021.5,1,57021.5,-4717.4,-0.24,2929.27,0.15,-4315.73,-0.22,-2354808,-23.55
2009,Exit short,2025-04-25 09:16,Long,56958.9,1,56920.9,-2525.74,-0.13,7977.33,0.40,-2522.67,-0.13,-2357333.8,-23.57
2009,Entry short,2025-04-24 14:42,Short,56920.9,1,56920.9,-2525.74,-0.13,7977.33,0.40,-2522.67,-0.13,-2357333.8,-23.57
2010,Exit long,2025-04-25 09:20,Close entry(s) order Long,56795.9,1,56958.9,-6899.43,-0.35,0,0.00,-6863.07,-0.34,-2364233.2,-23.64
2010,Entry long,2025-04-25 09:16,Long,56958.9,1,56958.9,-6899.43,-0.35,0,0.00,-6863.07,-0.34,-2364233.2,-23.64
2011,Exit short,2025-04-25 12:13,Close entry(s) order Short,56016.9,1,56654.3,21125.95,1.07,28245.13,1.42,-4325.87,-0.22,-2343107.2,-23.43
2011,Entry short,2025-04-25 09:23,Short,56654.3,1,56654.3,21125.95,1.07,28245.13,1.42,-4325.87,-0.22,-2343107.2,-23.43
2012,Exit long,2025-04-25 14:34,Close entry(s) order Long,56280.9,1,56128.1,4167.71,0.21,13123.66,0.67,-3704.34,-0.19,-2338939.5,-23.39
2012,Entry long,2025-04-25 12:38,Long,56128.1,1,56128.1,4167.71,0.21,13123.66,0.67,-3704.34,-0.19,-2338939.5,-23.39
2013,Exit short,2025-04-28 09:16,Close entry(s) order Short,56340.7,1,56165.7,-7306.32,-0.37,3029.26,0.15,-6714.74,-0.34,-2346245.8,-23.46
2013,Entry short,2025-04-25 15:21,Short,56165.7,1,56165.7,-7306.32,-0.37,3029.26,0.15,-6714.74,-0.34,-2346245.8,-23.46
2014,Exit long,2025-04-28 11:15,Close entry(s) order Long,56800.3,1,56580.9,6488.5,0.33,12754.9,0.64,-1392.1,-0.07,-2339757.2,-23.40
2014,Entry long,2025-04-28 09:21,Long,56580.9,1,56580.9,6488.5,0.33,12754.9,0.64,-1392.1,-0.07,-2339757.2,-23.40
2015,Exit long,2025-04-28 13:53,Close entry(s) order Long,57119.3,1,56982.7,3582.93,0.18,8613.68,0.43,-2327.32,-0.12,-2336174.2,-23.36
2015,Entry long,2025-04-28 11:48,Long,56982.7,1,56982.7,3582.93,0.18,8613.68,0.43,-2327.32,-0.12,-2336174.2,-23.36
2016,Exit short,2025-04-28 14:54,Close entry(s) order Short,57088.3,1,57050.9,-2507.46,-0.13,2550.97,0.13,-3224.03,-0.16,-2338681.8,-23.39
2016,Entry short,2025-04-28 14:30,Short,57050.9,1,57050.9,-2507.46,-0.13,2550.97,0.13,-3224.03,-0.16,-2338681.8,-23.39
2017,Exit long,2025-04-29 09:40,Close entry(s) order Long,57280.1,1,57398.9,-5362.13,-0.27,6985.31,0.35,-6636.69,-0.33,-2344044,-23.44
2017,Entry long,2025-04-29 09:16,Long,57398.9,1,57398.9,-5362.13,-0.27,6985.31,0.35,-6636.69,-0.33,-2344044,-23.44
2018,Exit short,2025-04-29 12:38,Close entry(s) order Short,56995.9,1,57006.1,-840.02,-0.04,3783.44,0.19,-4616.56,-0.23,-2344884,-23.45
2018,Entry short,2025-04-29 10:31,Short,57006.1,1,57006.1,-840.02,-0.04,3783.44,0.19,-4616.56,-0.23,-2344884,-23.45
2019,Exit long,2025-04-29 13:37,Close entry(s) order Long,57025.7,1,57104.7,-3963.37,-0.20,688.4,0.03,-4197.6,-0.21,-2348847.2,-23.49
2019,Entry long,2025-04-29 13:02,Long,57104.7,1,57104.7,-3963.37,-0.20,688.4,0.03,-4197.6,-0.21,-2348847.2,-23.49
2020,Exit short,2025-04-30 09:20,Close entry(s) order Short,56868.9,1,56993.7,3172.44,0.16,14864.57,0.74,-2201.43,-0.11,-2345675,-23.46
2020,Entry short,2025-04-29 14:55,Short,56993.7,1,56993.7,3172.44,0.16,14864.57,0.74,-2201.43,-0.11,-2345675,-23.46
2021,Exit long,2025-04-30 13:20,Close entry(s) order Long,56760.1,1,56829.9,-3635.69,-0.18,0,0.00,-3186.71,-0.16,-2349310.5,-23.49
2021,Entry long,2025-04-30 12:52,Long,56829.9,1,56829.9,-3635.69,-0.18,0,0.00,-3186.71,-0.16,-2349310.5,-23.49
2022,Exit short,2025-04-30 14:49,Close entry(s) order Short,56740.9,1,56725.9,-1716.4,-0.09,1952.38,0.10,-1701.62,-0.09,-2351027,-23.51
2022,Entry short,2025-04-30 14:07,Short,56725.9,1,56725.9,-1716.4,-0.09,1952.38,0.10,-1701.62,-0.09,-2351027,-23.51
2023,Exit short,2025-05-02 09:16,Long,56874.3,1,56645.9,-9185.96,-0.46,1260.22,0.06,-10184.78,-0.51,-2360213,-23.60
2023,Entry short,2025-04-30 15:23,Short,56645.9,1,56645.9,-9185.96,-0.46,1260.22,0.06,-10184.78,-0.51,-2360213,-23.60
2024,Exit long,2025-05-02 10:55,Close entry(s) order Long,56991.1,1,56874.3,2892.41,0.15,16048.82,0.81,-4804.18,-0.24,-2357320.5,-23.57
2024,Entry long,2025-05-02 09:16,Long,56874.3,1,56874.3,2892.41,0.15,16048.82,0.81,-4804.18,-0.24,-2357320.5,-23.57
2025,Exit short,2025-05-02 13:17,Close entry(s) order Short,56679.9,1,56925.9,7417.14,0.37,14501.28,0.73,-3838.72,-0.19,-2349903.5,-23.50
2025,Entry short,2025-05-02 11:11,Short,56925.9,1,56925.9,7417.14,0.37,14501.28,0.73,-3838.72,-0.19,-2349903.5,-23.50
2026,Exit long,2025-05-02 14:22,Close entry(s) order Long,56685.9,1,56860.5,-7303.24,-0.37,0,0.00,-6813.03,-0.34,-2357206.8,-23.57
2026,Entry long,2025-05-02 13:33,Long,56860.5,1,56860.5,-7303.24,-0.37,0,0.00,-6813.03,-0.34,-2357206.8,-23.57
2027,Exit short,2025-05-02 14:51,Close entry(s) order Short,56700.9,1,56570.9,-5739.35,-0.29,1436.01,0.07,-5143.99,-0.26,-2362946,-23.63
2027,Entry short,2025-05-02 14:29,Short,56570.9,1,56570.9,-5739.35,-0.29,1436.01,0.07,-5143.99,-0.26,-2362946,-23.63
2028,Exit short,2025-05-05 09:59,Close entry(s) order Short,56650.9,1,56500.9,-6438.09,-0.33,1814.74,0.09,-6053.26,-0.31,-2369384,-23.69
2028,Entry short,2025-05-05 09:26,Short,56500.9,1,56500.9,-6438.09,-0.33,1814.74,0.09,-6053.26,-0.31,-2369384,-23.69
2029,Exit short,2025-05-05 13:01,Close entry(s) order Short,56453.7,1,56463.5,-842.63,-0.04,3873.13,0.20,-2251.87,-0.11,-2370226.8,-23.70
2029,Entry short,2025-05-05 11:37,Short,56463.5,1,56463.5,-842.63,-0.04,3873.13,0.20,-2251.87,-0.11,-2370226.8,-23.70
2030,Exit long,2025-05-05 14:54,Close entry(s) order Long,56537.7,1,56516.9,-459.07,-0.02,3571.57,0.18,-2203.43,-0.11,-2370685.8,-23.71
2030,Entry long,2025-05-05 13:25,Long,56516.9,1,56516.9,-459.07,-0.02,3571.57,0.18,-2203.43,-0.11,-2370685.8,-23.71
2031,Exit short,2025-05-06 09:18,Close entry(s) order Short,56527.9,1,56465.9,-3356.43,-0.17,1955.11,0.10,-6220.89,-0.31,-2374042.2,-23.74
2031,Entry short,2025-05-05 15:08,Short,56465.9,1,56465.9,-3356.43,-0.17,1955.11,0.10,-6220.89,-0.31,-2374042.2,-23.74
2032,Exit short,2025-05-06 12:11,Close entry(s) order Short,56088.9,1,56368.3,8598.2,0.44,13065.13,0.66,-2390.87,-0.12,-2365444,-23.65
2032,Entry short,2025-05-06 09:25,Short,56368.3,1,56368.3,8598.2,0.44,13065.13,0.66,-2390.87,-0.12,-2365444,-23.65
2033,Exit short,2025-05-07 09:17,Close entry(s) order Short,55887.1,1,56020.9,3507.97,0.18,19095.78,0.97,-1981.22,-0.10,-2361936,-23.62
2033,Entry short,2025-05-06 14:25,Short,56020.9,1,56020.9,3507.97,0.18,19095.78,0.97,-1981.22,-0.10,-2361936,-23.62
2034,Exit long,2025-05-07 10:09,Close entry(s) order Long,55823.5,1,56160.9,-12984.84,-0.66,1370.31,0.07,-12405.69,-0.63,-2374921,-23.75
2034,Entry long,2025-05-07 09:29,Long,56160.9,1,56160.9,-12984.84,-0.66,1370.31,0.07,-12405.69,-0.63,-2374921,-23.75
2035,Exit short,2025-05-07 13:41,Close entry(s) order Short,55835.9,1,55855.9,-472.76,-0.02,2038.51,0.10,-2504.49,-0.13,-2375393.8,-23.75
2035,Entry short,2025-05-07 12:43,Short,55855.9,1,55855.9,-472.76,-0.02,2038.51,0.10,-2504.49,-0.13,-2375393.8,-23.75
2036,Exit long,2025-05-07 14:22,Close entry(s) order Long,55865.9,1,55918.7,-3021.74,-0.15,1379.85,0.07,-2960.15,-0.15,-2378415.5,-23.78
2036,Entry long,2025-05-07 14:04,Long,55918.7,1,55918.7,-3021.74,-0.15,1379.85,0.07,-2960.15,-0.15,-2378415.5,-23.78
2037,Exit long,2025-05-08 09:33,Close entry(s) order Long,56141.5,1,55979.9,4478.73,0.23,15862.21,0.81,-2113.79,-0.11,-2373936.8,-23.74
2037,Entry long,2025-05-07 14:33,Long,55979.9,1,55979.9,4478.73,0.23,15862.21,0.81,-2113.79,-0.11,-2373936.8,-23.74
2038,Exit short,2025-05-08 12:51,Close entry(s) order Short,56264.5,1,56205.9,-3231.94,-0.16,0,0.00,-3040.16,-0.15,-2377168.8,-23.77
2038,Entry short,2025-05-08 11:54,Short,56205.9,1,56205.9,-3231.94,-0.16,0,0.00,-3040.16,-0.15,-2377168.8,-23.77
2039,Exit long,2025-05-08 13:13,Close entry(s) order Long,56246.5,1,56316.9,-3645.92,-0.18,0,0.00,-3076.33,-0.16,-2380814.5,-23.81
2039,Entry long,2025-05-08 12:55,Long,56316.9,1,56316.9,-3645.92,-0.18,0,0.00,-3076.33,-0.16,-2380814.5,-23.81
2040,Exit short,2025-05-09 11:16,Close entry(s) order Short,55250.9,1,56169.9,30995.08,1.58,37525.21,1.91,-1107.78,-0.06,-2349819.5,-23.50
2040,Entry short,2025-05-08 13:38,Short,56169.9,1,56169.9,30995.08,1.58,37525.21,1.91,-1107.78,-0.06,-2349819.5,-23.50
2041,Exit long,2025-05-09 11:45,Close entry(s) order Long,55255.9,1,55395.9,-6061.84,-0.31,958.34,0.05,-5831.66,-0.30,-2355881.2,-23.56
2041,Entry long,2025-05-09 11:30,Long,55395.9,1,55395.9,-6061.84,-0.31,958.34,0.05,-5831.66,-0.30,-2355881.2,-23.56
2042,Exit short,2025-05-09 13:55,Close entry(s) order Short,55156.1,1,55149.5,-1389.21,-0.07,2927.93,0.15,-1993.07,-0.10,-2357270.5,-23.57
2042,Entry short,2025-05-09 13:04,Short,55149.5,1,55149.5,-1389.21,-0.07,2927.93,0.15,-1993.07,-0.10,-2357270.5,-23.57
2043,Exit short,2025-05-09 14:49,Close entry(s) order Short,55100.7,1,55036.9,-3389.44,-0.18,507.11,0.03,-3748.89,-0.19,-2360660,-23.61
2043,Entry short,2025-05-09 14:25,Short,55036.9,1,55036.9,-3389.44,-0.18,507.11,0.03,-3748.89,-0.19,-2360660,-23.61
2044,Exit long,2025-05-12 11:47,Close entry(s) order Long,56810.9,1,55215.3,54669.73,2.83,60481.24,3.13,-2091.76,-0.11,-2305990.2,-23.06
2044,Entry long,2025-05-09 15:27,Long,55215.3,1,55215.3,54669.73,2.83,60481.24,3.13,-2091.76,-0.11,-2305990.2,-23.06
2045,Exit short,2025-05-12 12:31,Close entry(s) order Short,56842.9,1,56718.5,-5546.39,-0.28,0,0.00,-5390.54,-0.27,-2311536.8,-23.12
2045,Entry short,2025-05-12 12:26,Short,56718.5,1,56718.5,-5546.39,-0.28,0,0.00,-5390.54,-0.27,-2311536.8,-23.12
2046,Exit long,2025-05-12 14:40,Close entry(s) order Long,56858.9,1,56963.5,-4856.14,-0.24,0,0.00,-4539.12,-0.23,-2316392.8,-23.16
2046,Entry long,2025-05-12 14:17,Long,56963.5,1,56963.5,-4856.14,-0.24,0,0.00,-4539.12,-0.23,-2316392.8,-23.16
2047,Exit long,2025-05-13 09:18,Close entry(s) order Long,56896.1,1,57001.9,-4898.93,-0.25,2894.48,0.15,-5183.52,-0.26,-2321291.8,-23.21
2047,Entry long,2025-05-12 15:17,Long,57001.9,1,57001.9,-4898.93,-0.25,2894.48,0.15,-5183.52,-0.26,-2321291.8,-23.21
2048,Exit short,2025-05-13 09:39,Close entry(s) order Short,56908.9,1,56710.9,-8123.01,-0.41,3149.54,0.16,-7525.46,-0.38,-2329414.8,-23.29
2048,Entry short,2025-05-13 09:25,Short,56710.9,1,56710.9,-8123.01,-0.41,3149.54,0.16,-7525.46,-0.38,-2329414.8,-23.29
2049,Exit short,2025-05-13 11:02,Close entry(s) order Short,56735.9,1,56556.9,-7454.57,-0.38,0,0.00,-7348.85,-0.37,-2336869.2,-23.37
2049,Entry short,2025-05-13 10:32,Short,56556.9,1,56556.9,-7454.57,-0.38,0,0.00,-7348.85,-0.37,-2336869.2,-23.37
2050,Exit short,2025-05-13 14:25,Close entry(s) order Short,56567.5,1,56620.9,680.52,0.03,4459.48,0.22,-2148.52,-0.11,-2336188.8,-23.36
2050,Entry short,2025-05-13 12:34,Short,56620.9,1,56620.9,680.52,0.03,4459.48,0.22,-2148.52,-0.11,-2336188.8,-23.36
2051,Exit long,2025-05-13 15:04,Close entry(s) order Long,56540.9,1,56618.3,-3897.17,-0.20,0,0.00,-3303.49,-0.17,-2340086,-23.40
2051,Entry long,2025-05-13 14:51,Long,56618.3,1,56618.3,-3897.17,-0.20,0,0.00,-3303.49,-0.17,-2340086,-23.40
2052,Exit short,2025-05-14 09:43,Close entry(s) order Short,56582.9,1,56456.9,-5596.92,-0.28,142.2,0.01,-5590.8,-0.28,-2345682.8,-23.46
2052,Entry short,2025-05-14 09:35,Short,56456.9,1,56456.9,-5596.92,-0.28,142.2,0.01,-5590.8,-0.28,-2345682.8,-23.46
2053,Exit short,2025-05-14 10:10,Close entry(s) order Short,56538.9,1,56439.1,-4679.27,-0.24,1157.39,0.06,-4106.61,-0.21,-2350362,-23.50
2053,Entry short,2025-05-14 09:52,Short,56439.1,1,56439.1,-4679.27,-0.24,1157.39,0.06,-4106.61,-0.21,-2350362,-23.50
2054,Exit short,2025-05-14 13:28,Close entry(s) order Short,56210.3,1,56425.9,6363.32,0.32,14394.53,0.73,-606.47,-0.03,-2343998.8,-23.44
2054,Entry short,2025-05-14 11:46,Short,56425.9,1,56425.9,6363.32,0.32,14394.53,0.73,-606.47,-0.03,-2343998.8,-23.44
2055,Exit long,2025-05-15 09:16,Close entry(s) order Long,56250.9,1,56245.1,-978.21,-0.05,5485.43,0.28,-2837.57,-0.14,-2344977,-23.45
2055,Entry long,2025-05-14 14:43,Long,56245.1,1,56245.1,-978.21,-0.05,5485.43,0.28,-2837.57,-0.14,-2344977,-23.45
2056,Exit short,2025-05-15 10:34,Close entry(s) order Short,56236.9,1,56069.1,-7052.21,-0.36,223.27,0.01,-6951.73,-0.35,-2352029.2,-23.52
2056,Entry short,2025-05-15 09:46,Short,56069.1,1,56069.1,-7052.21,-0.36,223.27,0.01,-6951.73,-0.35,-2352029.2,-23.52
2057,Exit long,2025-05-15 11:09,Close entry(s) order Long,56270.9,1,56440.3,-7112.47,-0.36,191.38,0.01,-6864.62,-0.35,-2359141.8,-23.59
2057,Entry long,2025-05-15 10:41,Long,56440.3,1,56440.3,-7112.47,-0.36,191.38,0.01,-6864.62,-0.35,-2359141.8,-23.59
2058,Exit long,2025-05-15 15:21,Close entry(s) order Long,56801.3,1,56408.1,12573.3,0.64,17341.72,0.88,-592.29,-0.03,-2346568.5,-23.47
2058,Entry long,2025-05-15 13:08,Long,56408.1,1,56408.1,12573.3,0.64,17341.72,0.88,-592.29,-0.03,-2346568.5,-23.47
2059,Exit long,2025-05-16 09:21,Close entry(s) order Long,56833.7,1,57003.7,-7145.29,-0.36,3.46,0.00,-8039.54,-0.40,-2353713.8,-23.54
2059,Entry long,2025-05-16 09:17,Long,57003.7,1,57003.7,-7145.29,-0.36,3.46,0.00,-8039.54,-0.40,-2353713.8,-23.54
2060,Exit short,2025-05-16 12:34,Close entry(s) order Short,56837.1,1,56779.7,-3201.98,-0.16,0,0.00,-2668.19,-0.13,-2356915.8,-23.57
2060,Entry short,2025-05-16 12:31,Short,56779.7,1,56779.7,-3201.98,-0.16,0,0.00,-2668.19,-0.13,-2356915.8,-23.57
2061,Exit long,2025-05-16 12:58,Close entry(s) order Long,56855.3,1,56890.9,-2440.34,-0.12,1292.65,0.06,-1997.35,-0.10,-2359356,-23.59
2061,Entry long,2025-05-16 12:43,Long,56890.9,1,56890.9,-2440.34,-0.12,1292.65,0.06,-1997.35,-0.10,-2359356,-23.59
2062,Exit long,2025-05-19 09:39,Close entry(s) order Long,56921.5,1,56975.9,-3099.92,-0.16,2474.75,0.12,-3048.25,-0.15,-2362456,-23.62
2062,Entry long,2025-05-19 09:18,Long,56975.9,1,56975.9,-3099.92,-0.16,2474.75,0.12,-3048.25,-0.15,-2362456,-23.62
2063,Exit long,2025-05-19 12:03,Close entry(s) order Long,57105.9,1,57161.1,-3131.8,-0.16,1457.81,0.07,-2707.19,-0.14,-2365587.8,-23.66
